Year,Player,not_Match_Up,MIN,PTS,not_WL,not_MIN,FG%,not_FGM,not_FGA,not_FG%,not_3PT,not_3PA,not_3P%,not_FTM,not_FTA,REB,AST,not_DREB,not_REB,not_AST,not_STL,BLK,TOV,PF,PlusMinus,Fantasy
2013,Andray Blatche,82,19,10.3,4.2,8.2,51.2,0,0.3,13.6,1.8,2.6,68.5,2,3.1,5.1,1,1,0.7,1.5,11.8,,,,,
2013,Matt Barnes,80,25.7,10.3,3.9,8.4,46.2,1.4,4.1,34.2,1.1,1.5,74.4,1.4,3.2,4.6,1.5,1,0.8,1.1,12.2,,,,,
2013,Alonzo Gee,82,31,10.3,3.7,9.1,41,0.8,2.7,31.5,2,2.5,79.5,0.9,3,3.9,1.6,1.3,0.4,1.6,10,,,,,
2013,Omer Asik,82,30,10.1,4,7.5,54.1,0,0,0,2,3.6,56.2,3.4,8.3,11.7,0.9,0.6,1.1,2.1,17.2,,,,,
2013,Michael Beasley,75,20.7,10.1,4.1,10.2,40.5,0.6,1.9,31.3,1.3,1.7,74.6,0.7,3.1,3.8,1.5,0.4,0.5,1.9,7.8,,,,,
2013,Jason Terry,79,26.9,10.1,3.6,8.2,43.4,1.6,4.2,37.2,1.4,1.7,87,0.2,1.8,2,2.5,0.8,0.1,1.3,9.5,,,,,
2013,Amir Johnson,81,28.7,10,4.1,7.5,55.4,0.1,0.2,38.5,1.7,2.3,72.7,2.8,4.7,7.5,1.5,1,1.4,1.4,16,,,,,
2013,Larry Sanders,71,27.3,9.8,4.3,8.5,50.6,0,0,0,1.2,1.9,61.8,3.2,6.3,9.5,1.2,0.7,2.8,1.2,17.8,,,,,
2013,Emeka Okafor,79,26,9.7,4.2,8.7,47.7,0,0,0,1.4,2.4,57.1,2.5,6.2,8.8,1.2,0.6,1,1.4,14.2,,,,,
2013,Marco Belinelli,73,25.8,9.6,3.3,8.4,39.5,1.1,3,35.7,1.9,2.3,83.9,0.2,1.7,1.9,2,0.6,0.1,1.1,7.7,,,,,
2013,Andre Miller,82,26.2,9.6,3.7,7.7,47.9,0.2,0.8,26.6,2,2.4,84,0.7,2.2,2.9,5.9,0.9,0.1,2.1,12.9,,,,,
2013,Derrick Favors,77,23.2,9.4,3.6,7.4,48.2,0,0.1,0,2.3,3.4,68.8,2.4,4.7,7.1,1,0.9,1.7,1.7,13.5,,,,,
2013,Antawn Jamison,76,21.5,9.4,3.5,7.6,46.4,1.1,3.1,36.1,1.2,1.8,69.1,1.4,3.3,4.8,0.7,0.4,0.3,0.7,10.2,,,,,
2013,Harrison Barnes,81,25.4,9.2,3.4,7.8,43.9,0.6,1.8,35.9,1.8,2.3,75.8,0.7,3.5,4.1,1.2,0.6,0.2,1.2,9.2,,,,,
2013,Dorell Wright,79,22.6,9.2,3,7.6,39.6,1.7,4.6,37.4,1.5,1.8,85.1,0.5,3.3,3.8,1.9,0.8,0.4,0.8,10.5,,,,,
2013,Kevin Seraphin,79,21.8,9.1,4.2,9.1,46.1,0,0,0,0.8,1.1,69.3,1.4,3,4.4,0.7,0.3,0.7,1.6,8.4,,,,,
2013,JaVale McGee,79,18.1,9.1,3.8,6.7,57.5,0,0,100,1.4,2.4,59.1,2,2.8,4.8,0.3,0.4,2,1.1,11.6,,,,,
2013,Michael Kidd-Gilchrist,78,26,9,3.6,7.9,45.8,0,0.1,22.2,1.8,2.4,74.9,1.7,4.2,5.8,1.5,0.7,0.9,1.3,11.8,,,,,
2013,Tony Allen,79,26.7,8.9,3.6,8.1,44.5,0,0.3,12.5,1.7,2.4,71.7,1.5,3.1,4.6,1.2,1.5,0.6,1.2,10.5,,,,,
2013,John Salmons,76,30,8.8,3.2,8.1,39.9,1.3,3.5,37.1,1.1,1.4,77.3,0.4,2.3,2.7,3,0.7,0.3,1.1,9.3,,,,,
2013,DeAndre Jordan,82,24.5,8.8,3.8,6,64.3,0,0,0,1.2,3,38.6,2.6,4.7,7.2,0.3,0.6,1.4,1.2,13.2,,,,,
2013,Lance Stephenson,78,29.2,8.8,3.5,7.7,46,0.8,2.4,33,1,1.5,65.2,0.6,3.3,3.9,2.9,1,0.2,1.4,10.8,,,,,
2013,Kyle Singler,82,28,8.8,3.4,7.8,42.8,0.9,2.4,35,1.2,1.5,80.6,1.3,2.7,4,0.9,0.7,0.5,1.2,8.9,,,,,
2013,Dante Cunningham,80,25.1,8.7,3.9,8.4,46.8,0,0.1,0,0.8,1.3,65,1.8,3.3,5.1,0.8,1.1,0.5,0.7,10.5,,,,,
2013,Jerryd Bayless,80,22.1,8.7,3.3,7.8,41.9,0.9,2.5,35.3,1.3,1.5,83.6,0.3,1.9,2.2,3.3,0.7,0.2,1.5,8.9,,,,,
2013,Brandon Bass,81,27.6,8.7,3.5,7.3,48.6,0,0,0,1.6,1.9,86,1.6,3.7,5.2,1,0.5,0.8,1,11.3,,,,,
2013,Mario Chalmers,77,26.9,8.6,2.9,6.9,42.9,1.6,3.9,40.9,1.2,1.5,79.5,0.2,2,2.2,3.5,1.5,0.2,1.5,10.3,,,,,
2013,Alexey Shved,77,23.9,8.6,3.1,8.2,37.2,1.1,3.7,29.5,1.4,1.9,72,0.5,1.7,2.3,3.7,0.7,0.4,1.9,8,,,,,
2013,Jimmy Butler,82,26,8.6,2.9,6.2,46.7,0.5,1.3,38.1,2.3,2.8,80.3,1.7,2.3,4,1.4,1,0.4,0.8,10.7,,,,,
2013,Eric Bledsoe,76,20.4,8.5,3.3,7.5,44.5,0.4,1,39.7,1.4,1.8,79.1,1,1.9,3,3.1,1.4,0.7,1.8,10.3,,,,,
2013,Marreese Speights,79,16.5,8.3,3.3,7.4,44.5,0,0.1,30,1.7,2.2,77.1,1.8,3,4.9,0.6,0.3,0.7,1,9.2,,,,,
2013,Maurice Harkless,76,26,8.2,3.4,7.4,46.1,0.4,1.5,27.4,1,1.7,57,1.6,2.8,4.4,0.7,1.2,0.8,0.9,9.6,,,,,
2013,Markieff Morris,82,22.4,8.2,3.2,8,40.7,0.5,1.6,33.6,1.1,1.5,73.2,1.6,3.2,4.8,1.3,0.9,0.8,1.3,9.6,,,,,
2013,Kosta Koufos,81,22.4,8,3.6,6.3,58.1,0,0,0,0.7,1.3,55.8,2.6,4.3,6.9,0.4,0.5,1.3,0.7,13.3,,,,,
2013,Jodie Meeks,78,21.3,7.9,2.6,6.8,38.7,1.6,4.4,35.7,1.1,1.2,89.6,0.5,1.7,2.2,0.9,0.7,0.1,0.7,6.8,,,,,
2013,Tyler Zeller,77,26.4,7.9,3.2,7.3,43.8,0,0.1,0,1.6,2,76.4,2.1,3.6,5.7,1.2,0.5,0.9,1.2,10.4,,,,,
2013,Wayne Ellington,78,21.3,7.9,2.9,6.8,42.7,1.2,3.1,39.2,0.9,1,90.7,0.3,1.8,2.1,1.3,0.6,0,0.7,7.2,,,,,
2013,Courtney Lee,78,24.9,7.8,3.2,6.8,46.4,0.7,2,37.2,0.8,0.9,86.1,0.4,2,2.4,1.8,1.1,0.3,1.1,8.7,,,,,
